sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,decile_score,two_year_recid,days_in_jail,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,age_cat_encoded
Male,32,25 - 45,Hispanic,0,0,1,1,-11.0,M,Driving Under The Influence,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,48,Greater than 45,Caucasian,0,0,0,1,0.0,F,Possession of Cocaine,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,22,Less than 25,African-American,0,0,1,0,-1.0,F,Uttering a Forged Instrument,8,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,54,Greater than 45,Caucasian,0,0,0,2,0.0,F,arrest case no charge,2,0,97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,34,25 - 45,African-American,0,0,0,7,0.0,F,Possession of Cocaine,5,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,47,Greater than 45,Hispanic,0,0,0,3,-1.0,M,Driving License Suspended,6,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
Male,23,Less than 25,Caucasian,0,0,0,6,0.0,F,Possession Of Alprazolam,9,1,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,24,Less than 25,African-American,0,1,0,2,-1.0,F,Burglary Structure Unoccup,9,1,19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,36,25 - 45,Hispanic,1,0,0,20,-222.0,F,arrest case no charge,10,1,221,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,54,Greater than 45,Caucasian,0,0,0,12,-58.0,F,Possession of Hydrocodone,7,1,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,44,25 - 45,African-American,0,0,0,1,0.0,M,Reckless Driving,3,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,24,Less than 25,African-American,0,1,0,5,-1.0,F,Pos Cannabis W/Intent Sel/Del,5,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,25,25 - 45,African-American,0,0,0,1,-1.0,F,arrest case no charge,3,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,37,25 - 45,African-American,0,0,0,3,-1.0,F,Resist Officer w/Violence,7,0,28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,48,Greater than 45,African-American,1,0,0,25,-1.0,F,arrest case no charge,10,1,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,41,25 - 45,Caucasian,0,0,0,0,-1.0,F,Aggravated Battery,3,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,32,25 - 45,Caucasian,0,0,0,2,-27.0,F,Possession Of Heroin,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,48,Greater than 45,Caucasian,0,0,0,17,-12.0,F,arrest case no charge,8,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,52,Greater than 45,Caucasian,0,0,0,4,-1.0,M,Viol Prot Injunc Repeat Viol,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,50,Greater than 45,Caucasian,0,0,0,18,171.0,M,Petit Theft $100- $300,6,1,32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Female,40,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,30,25 - 45,African-American,0,0,0,1,-1.0,F,Fail To Redeliv Hire/Leas Prop,2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,23,Less than 25,Hispanic,0,0,0,0,-1.0,M,Battery,2,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Male,26,25 - 45,African-American,0,0,0,7,-1.0,F,"Poss3,4 Methylenedioxymethcath",10,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,21,Less than 25,African-American,0,0,1,1,-414.0,F,Possession of Cannabis,7,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,29,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,Caucasian,0,0,1,2,-1.0,F,Burglary Dwelling Assault/Batt,3,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,Caucasian,0,0,0,2,0.0,M,Driving Under The Influence,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,42,25 - 45,Native American,0,0,0,0,-1.0,M,Driving License Suspended,2,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Male,28,25 - 45,Hispanic,0,0,0,1,44.0,M,Violation License Restrictions,7,0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,37,25 - 45,Caucasian,0,0,0,4,-1.0,M,Battery,4,1,82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,52,Greater than 45,African-American,0,0,0,0,0.0,F,Felony Battery (Dom Strang),1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,23,Less than 25,Caucasian,0,0,0,0,-1.0,M,Battery,3,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Female,31,25 - 45,Hispanic,0,0,0,2,-1.0,F,Drivg While Lic Suspd/Revk/Can,3,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,47,Greater than 45,African-American,0,0,0,23,-1.0,F,Poss Wep Conv Felon,7,1,403,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,20,Less than 25,African-American,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,34,25 - 45,African-American,0,0,0,3,-1.0,F,Felony Driving While Lic Suspd,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,33,25 - 45,Caucasian,0,0,0,3,-42.0,F,False Ownership Info/Pawn Item,5,0,40,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,55,Greater than 45,Hispanic,0,0,0,2,-32.0,F,Traffick Oxycodone     4g><14g,1,0,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
Female,28,25 - 45,Other,0,0,0,0,-1.0,M,Battery,4,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Male,30,25 - 45,African-American,0,0,0,2,-0.8,F,Possession of Cocaine,4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,21,Less than 25,African-American,0,0,0,0,0.0,F,Possession Of Alprazolam,7,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,20,Less than 25,African-American,1,0,0,1,-1.0,F,arrest case no charge,3,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,39,25 - 45,Caucasian,0,0,0,1,-15.0,F,Money Launder 100K or More Dols,1,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,46,Greater than 45,Caucasian,0,0,0,0,-1.0,F,Aggravated Assault W/dead Weap,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,28,25 - 45,African-American,0,0,0,2,-1.0,M,Possess Cannabis/20 Grams Or Less,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,Hispanic,1,0,0,1,79.0,F,arrest case no charge,5,1,221,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,20,Less than 25,African-American,1,0,0,1,-1.0,F,arrest case no charge,7,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,26,25 - 45,Caucasian,0,0,0,7,81.0,M,Petit Theft,9,1,143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,51,Greater than 45,African-American,0,0,0,3,-1.0,F,Grand Theft in the 3rd Degree,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,20,Less than 25,African-American,0,0,1,2,-1.0,F,Resist Officer w/Violence,10,1,129,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,57,Greater than 45,Caucasian,0,0,0,1,-1.0,M,DUI Property Damage/Injury,4,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Female,40,25 - 45,African-American,0,0,0,4,-1.0,M,arrest case no charge,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,29,25 - 45,African-American,0,0,0,3,0.0,F,arrest case no charge,4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,34,25 - 45,Hispanic,0,0,0,5,-1.0,F,Felony Driving While Lic Suspd,6,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,36,25 - 45,Caucasian,0,0,0,0,-0.4,M,,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,24,Less than 25,African-American,0,0,0,0,-1.0,F,Robbery Sudd Snatch No Weapon,4,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,30,25 - 45,African-American,0,0,0,1,42.0,F,arrest case no charge,7,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,Caucasian,0,0,0,1,-2.0,F,Burglary Conveyance Unoccup,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,56,Greater than 45,Hispanic,0,0,0,2,-70.4,M,Opert With Susp DL 2nd Offens,8,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
Male,43,25 - 45,Caucasian,0,0,0,3,-54.0,M,Battery,1,1,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,24,Less than 25,Hispanic,0,0,0,0,0.0,F,"Poss 3,4 MDMA (Ecstasy)",10,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,37,25 - 45,Caucasian,0,0,0,0,-1.0,M,DUI Property Damage/Injury,4,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,44,25 - 45,African-American,0,0,0,10,-7.0,M,Driving Under The Influence,4,1,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,41,25 - 45,Hispanic,0,0,0,0,0.0,F,Burglary Structure Unoccup,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Female,64,Greater than 45,African-American,0,0,0,0,-1.0,F,Solicit Deliver Cocaine,1,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,42,25 - 45,Caucasian,0,0,0,0,-1.0,F,Aggravated Assault W/Dead Weap,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,Hispanic,0,0,0,4,-1.0,M,Burglary Structure Unoccup,4,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,28,25 - 45,Caucasian,0,0,0,1,-1.0,F,False Ownership Info/Pawn Item,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,African-American,0,0,0,0,-1.0,M,Driving Under The Influence,3,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,28,25 - 45,Caucasian,0,0,0,1,0.0,F,Agg Battery Grt/Bod/Harm,4,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,33,25 - 45,African-American,0,0,0,15,-60.8,M,arrest case no charge,5,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,35,25 - 45,Other,0,0,0,2,-1.0,F,Grand Theft in the 3rd Degree,5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,25,25 - 45,Other,0,0,0,2,-1.0,M,Battery,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Female,48,Greater than 45,Hispanic,0,0,0,4,-6.0,F,arrest case no charge,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
Female,46,Greater than 45,Hispanic,0,0,0,2,-1.0,F,Grand Theft in the 3rd Degree,1,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
Male,52,Greater than 45,Hispanic,0,0,0,0,-1.0,M,Battery,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
Male,21,Less than 25,Other,1,0,0,1,-1.0,F,arrest case no charge,7,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Female,50,Greater than 45,African-American,0,0,0,1,-1.0,F,arrest case no charge,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,62,Greater than 45,African-American,0,0,0,13,-1.0,F,Retail Theft $300 1st Offense,8,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,47,Greater than 45,Caucasian,0,0,0,1,-1.0,F,Possession of Cocaine,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,34,25 - 45,Caucasian,0,0,0,2,-1.0,F,Possession of Cannabis,3,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,23,Less than 25,Hispanic,0,0,0,0,0.0,F,Agg Fleeing/Eluding High Speed,2,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,21,Less than 25,African-American,0,0,0,1,-1.0,F,Pos Cannabis W/Intent Sel/Del,9,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,23,Less than 25,African-American,0,0,0,3,-1.0,F,arrest case no charge,8,1,91,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,34,25 - 45,Caucasian,0,0,1,0,-2.0,F,Possession of Cocaine,2,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,Caucasian,0,0,0,0,-1.0,F,Crim Use of Personal ID Info,3,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,African-American,0,0,0,0,-2.0,M,Possess Cannabis/20 Grams Or Less,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,25,25 - 45,Hispanic,0,0,0,3,-1.0,F,Possession of Cocaine,6,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Female,44,25 - 45,Caucasian,0,0,0,11,245.0,F,Felony Battery w/Prior Convict,7,1,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,22,Less than 25,Caucasian,0,0,0,0,-1.0,M,Disorderly Conduct,3,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,24,Less than 25,African-American,0,0,0,0,-1.0,F,Resist Officer w/Violence,6,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,36,25 - 45,African-American,0,0,0,4,-13.0,F,arrest case no charge,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,49,Greater than 45,Caucasian,0,0,0,8,0.0,F,Felony DUI (level 3),6,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,30,25 - 45,African-American,0,0,0,7,-1.0,F,Driving While License Revoked,3,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,39,25 - 45,Hispanic,0,0,0,2,-113.0,F,Crimin Mischief Damage $1000+,1,1,104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,African-American,0,0,0,4,-1.0,F,Fleeing Or Attmp Eluding A Leo,3,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,Hispanic,0,0,1,0,-1.0,M,Battery,3,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Male,49,Greater than 45,Caucasian,0,0,0,5,-1.0,F,Robbery / No Weapon,6,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,74,Greater than 45,African-American,0,0,0,0,-1.0,F,Felony Petit Theft,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,49,Greater than 45,Caucasian,0,0,0,12,-1.0,F,Possession Burglary Tools,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,30,25 - 45,African-American,0,0,0,5,-1.0,M,Battery,3,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,25,25 - 45,African-American,0,0,0,2,-1.0,M,Battery,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,56,Greater than 45,African-American,0,0,0,28,-69.0,F,Aggravated Assault W/dead Weap,7,0,60,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,42,25 - 45,African-American,0,0,0,1,0.0,F,Possession Of Amphetamine,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,African-American,0,0,0,1,-1.0,F,arrest case no charge,2,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,55,Greater than 45,Caucasian,0,0,0,1,-1.0,M,DUI Property Damage/Injury,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,41,25 - 45,Caucasian,0,0,0,2,-42.0,F,Aggrav Battery w/Deadly Weapon,1,0,42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,Caucasian,0,0,0,0,-1.0,F,Falsely Impersonating Officer,3,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,21,Less than 25,Caucasian,0,0,0,2,-1.0,F,Felony Driving While Lic Suspd,7,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,36,25 - 45,Other,0,0,0,3,-1.0,M,Viol Injunct Domestic Violence,4,1,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Female,33,25 - 45,Caucasian,0,0,0,2,-29.0,F,Poss Contr Subst W/o Prescript,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,38,25 - 45,Caucasian,0,0,0,0,-1.0,M,DUI Blood Alcohol Above 0.20,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,50,Greater than 45,Asian,0,0,0,5,0.0,F,Driving While License Revoked,7,1,11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,23,Less than 25,Other,0,0,0,0,-1.0,M,Battery,10,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Male,25,25 - 45,African-American,0,0,0,5,-1.0,F,arrest case no charge,5,1,49,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,27,25 - 45,Caucasian,0,0,0,2,0.0,F,Grand Theft in the 3rd Degree,5,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,20,Less than 25,Caucasian,0,0,1,0,-1.0,F,Grand Theft Dwell Property,6,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,46,Greater than 45,African-American,0,0,0,1,51.0,F,arrest case no charge,8,1,55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,32,25 - 45,Caucasian,0,1,0,15,0.0,F,arrest case no charge,9,1,90,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,49,Greater than 45,Caucasian,0,0,0,6,-56.0,F,Crim Use of Personal ID Info,6,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,22,Less than 25,Caucasian,0,0,0,3,-1.0,F,Grand Theft in the 3rd Degree,9,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,35,25 - 45,African-American,0,0,0,2,-1.0,F,Possession of Cannabis,5,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,African-American,0,0,1,3,26.0,F,Pos Cannabis W/Intent Sel/Del,8,1,35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,43,25 - 45,African-American,0,0,0,3,-44.0,F,arrest case no charge,2,1,43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,African-American,2,0,0,6,-1.0,M,Driving License Suspended,8,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,21,Less than 25,Caucasian,0,0,0,3,-8.0,M,arrest case no charge,7,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,21,Less than 25,African-American,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,8,1,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,27,25 - 45,African-American,1,1,2,15,-1.0,F,Driving While License Revoked,10,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,53,Greater than 45,Caucasian,0,0,0,8,-13.0,F,arrest case no charge,5,0,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,31,25 - 45,African-American,0,0,0,0,0.0,F,Driving While License Revoked,10,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,21,Less than 25,African-American,0,0,1,0,-1.0,F,Grand Theft in the 3rd Degree,9,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,25,25 - 45,African-American,0,0,0,6,-1.0,F,Burglary Unoccupied Dwelling,6,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,28,25 - 45,African-American,0,0,0,4,-1.0,F,Possession of Cocaine,5,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,23,Less than 25,Hispanic,0,0,0,3,0.0,F,Possession of Cocaine,7,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,23,Less than 25,African-American,0,0,0,2,-1.0,M,Trespass On School Grounds,7,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Female,49,Greater than 45,Caucasian,0,0,0,1,-1.0,F,arrest case no charge,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,26,25 - 45,Caucasian,0,0,0,0,-2.0,M,Driving Under The Influence,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,Caucasian,0,0,0,2,-1.0,F,Aggravated Assault W/Dead Weap,9,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,56,Greater than 45,African-American,0,0,0,0,0.0,M,Battery,1,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Female,42,25 - 45,Caucasian,0,0,0,4,-10.0,F,Battery Emergency Care Provide,8,1,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,19,Less than 25,Caucasian,0,0,0,0,-1.0,M,Battery,6,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,37,25 - 45,African-American,0,0,0,5,0.0,M,Battery,5,1,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,36,25 - 45,African-American,2,0,0,5,-64.0,F,Poss Trifluoromethylphenylpipe,10,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,23,Less than 25,Hispanic,0,0,0,3,-1.0,F,Burglary Conveyance Unoccup,6,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,27,25 - 45,African-American,0,0,0,4,-1.0,M,Battery,6,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,34,25 - 45,Caucasian,0,0,0,3,47.0,F,arrest case no charge,2,1,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,34,25 - 45,Caucasian,0,0,0,3,-1.0,F,Driving While License Revoked,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,21,Less than 25,Caucasian,0,0,0,0,-1.0,M,Grand Theft (Motor Vehicle),6,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
