,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,two_year_recid,decile_score,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_M,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
4402,41,0,0,0,1,,0,2,False,False,False,True,False,True,False,False,False
4403,34,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,True
4404,25,0,0,0,0,-1.0,0,5,False,False,False,True,False,False,False,False,False
4405,26,0,0,0,1,-13.0,0,6,False,False,False,False,False,True,False,False,False
4406,38,0,0,0,2,0.0,1,7,True,False,False,False,False,False,False,False,False
4407,37,0,0,0,0,-1.0,0,1,False,False,False,True,False,False,False,False,False
4408,34,0,0,1,3,-1.0,0,5,True,False,False,True,False,True,False,False,False
4409,44,0,0,0,7,-42.0,1,3,True,False,False,False,False,False,True,False,False
4410,38,0,0,0,0,-1.0,0,2,False,False,False,False,False,False,True,False,False
4411,31,0,0,0,0,-1.0,0,6,False,False,False,True,False,False,False,False,False
4412,29,0,0,0,0,0.0,0,2,False,False,False,True,False,True,False,False,False
4413,20,1,0,0,1,28.0,1,9,True,False,True,False,False,True,False,False,False
4414,22,0,0,0,0,-1.0,0,4,True,False,True,False,False,False,False,False,False
4415,51,0,0,0,0,-3.0,0,1,False,True,False,True,False,False,True,False,False
4416,24,0,0,0,2,-1.0,1,4,True,False,True,True,False,False,False,False,False
4417,47,0,0,0,0,-1.0,1,8,True,True,False,False,False,False,False,False,False
4418,36,0,0,0,1,-1.0,1,5,False,False,False,False,False,False,False,False,False
4419,21,0,0,0,1,-1.0,0,4,True,False,True,True,False,False,False,False,False
4420,25,0,1,0,3,-1.0,1,10,True,False,False,True,False,False,False,False,False
4421,23,0,0,1,5,-1.0,1,9,True,False,True,False,False,False,False,False,False
4422,23,0,0,0,0,-1.0,0,3,True,False,True,True,False,False,False,False,True
4423,24,0,0,0,0,-1.0,0,10,False,False,True,True,False,True,False,False,False
4424,35,0,0,0,2,-1.0,1,2,True,False,False,False,False,True,False,False,False
4425,23,0,0,0,0,-2.0,0,4,False,False,True,True,False,False,True,False,False
4426,19,0,0,0,0,-1.0,1,4,False,False,True,True,False,False,False,False,False
4427,32,0,0,0,0,-1.0,1,1,True,False,False,False,False,True,False,False,False
4428,39,0,0,0,0,-3.0,1,1,False,False,False,True,False,True,False,False,False
4429,30,4,0,0,12,0.0,1,9,True,False,False,False,False,False,False,False,False
4430,33,0,0,0,2,-1.0,0,7,True,False,False,False,False,False,False,False,False
4431,20,0,0,0,0,,1,3,True,False,True,True,False,True,False,False,False
4432,36,0,0,0,0,-1.0,0,2,False,False,False,True,False,True,False,False,False
4433,61,0,0,0,1,-81.0,0,1,True,True,False,False,False,False,True,False,False
4434,29,0,1,1,8,-1.0,1,8,True,False,False,False,False,False,False,False,False
4435,40,0,0,0,0,0.0,0,2,False,False,False,False,False,True,False,False,False
4436,53,0,0,0,4,-4.0,0,7,True,True,False,False,False,False,False,False,False
4437,28,0,0,0,0,-1.0,0,2,False,False,False,True,False,True,False,False,False
4438,38,0,0,0,2,0.0,0,2,True,False,False,True,False,False,True,False,False
4439,27,0,1,0,9,-1.0,1,9,True,False,False,False,False,False,False,False,False
4440,55,0,0,0,0,-1.0,0,3,True,True,False,False,False,True,False,False,False
4441,22,1,0,0,1,-1.0,0,7,True,False,True,True,False,False,False,False,False
4442,34,0,0,0,1,-1.0,0,1,False,False,False,False,False,False,False,False,False
4443,55,0,0,0,1,-17.0,0,2,True,True,False,True,False,True,False,False,False
4444,24,0,0,0,2,0.0,0,8,True,False,True,False,False,False,True,False,False
4445,47,0,1,1,21,-1.0,1,9,False,True,False,True,False,False,False,False,False
4446,41,0,0,0,0,0.0,0,1,True,False,False,True,False,False,False,False,True
4447,41,0,0,0,0,-2.0,0,3,True,False,False,False,False,False,True,False,False
4448,61,0,0,0,12,-1.0,0,3,True,True,False,False,False,False,False,False,False
4449,57,0,0,0,3,0.0,0,1,True,True,False,False,False,False,False,False,False
4450,38,0,0,0,2,-1.0,0,3,False,False,False,True,False,True,False,False,False
4451,25,4,0,1,13,-1.0,1,4,True,False,False,False,False,True,False,False,False
4452,23,0,0,0,0,-1.0,1,2,True,False,True,False,False,False,False,False,False
4453,23,0,0,0,3,-1.0,0,5,True,False,True,False,False,True,False,False,False
4454,20,0,0,0,0,-1.0,0,3,True,False,True,False,False,False,False,False,False
4455,44,0,0,0,1,-1.0,0,8,True,False,False,False,False,True,False,False,False
4456,38,0,0,0,1,-23.0,0,1,False,False,False,True,False,True,False,False,False
4457,56,0,0,0,5,-1.0,1,2,True,True,False,False,False,False,False,False,False
4458,43,0,0,0,2,0.0,1,2,True,False,False,False,False,True,False,False,False
4459,22,0,0,0,0,-1.0,1,3,True,False,True,False,False,False,False,False,False
4460,31,0,0,0,6,-54.0,1,9,True,False,False,False,False,False,False,False,False
4461,32,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,True
4462,29,0,0,0,0,0.0,0,6,True,False,False,False,False,False,False,False,False
4463,22,0,0,0,1,0.0,1,9,True,False,True,False,False,False,False,False,False
4464,23,0,0,0,3,-1.0,1,9,True,False,True,False,False,False,False,False,False
4465,24,0,0,1,1,-23.0,0,4,True,False,True,False,False,True,False,False,False
4466,45,0,0,0,0,0.0,0,1,True,True,False,True,False,False,False,False,True
4467,21,0,1,0,2,-1.0,0,9,True,False,True,False,False,False,False,False,False
4468,29,0,0,0,0,0.0,0,2,False,False,False,True,False,False,False,False,False
4469,51,0,0,0,0,-1.0,1,4,False,True,False,True,False,True,False,False,False
4470,36,1,0,0,2,-1.0,1,2,True,False,False,True,False,False,True,False,False
4471,25,0,0,0,1,0.0,0,3,True,False,False,False,False,False,False,False,False
4472,46,0,0,0,13,-1.0,0,3,True,True,False,False,False,False,True,False,False
4473,62,0,0,0,22,0.0,1,8,True,True,False,False,False,False,False,False,False
4474,25,0,0,0,0,-1.0,1,4,True,False,False,False,False,False,False,False,False
4475,27,0,0,0,2,-1.0,0,2,True,False,False,False,False,True,False,False,False
4476,49,0,0,0,0,,0,2,True,True,False,True,False,False,False,False,False
4477,22,0,0,0,3,-1.0,1,9,False,False,True,False,False,True,False,False,False
4478,34,0,0,0,9,84.0,1,10,False,False,False,True,False,True,False,False,False
4479,37,0,0,0,1,-1.0,0,1,True,False,False,False,False,False,True,False,False
4480,21,0,0,0,0,-1.0,1,3,True,False,True,False,False,True,False,False,False
4481,51,0,0,0,3,-125.0,1,1,True,True,False,True,False,True,False,False,False
4482,39,0,0,0,2,-1.0,1,5,False,False,False,False,False,True,False,False,False
4483,43,0,0,0,8,-1.0,1,3,True,False,False,False,False,False,False,False,False
4484,22,0,0,0,0,0.0,1,6,True,False,True,True,False,False,False,False,False
4485,28,0,0,0,4,-1.0,0,7,False,False,False,False,False,False,False,False,False
4486,43,0,0,0,0,-1.0,1,9,True,False,False,False,False,True,False,False,False
4487,27,0,0,0,7,-1.0,1,8,True,False,False,False,False,True,False,False,False
4488,27,0,0,0,0,-1.0,1,2,True,False,False,False,False,False,False,False,True
4489,31,0,0,0,1,-1.0,1,2,True,False,False,False,False,True,False,False,False
4490,28,0,0,0,0,0.0,0,2,False,False,False,True,False,False,False,False,False
4491,58,0,0,0,3,-4.0,0,2,True,True,False,True,False,True,False,False,False
4492,22,0,0,0,0,-1.0,1,4,True,False,True,False,False,True,False,False,False
4493,21,0,0,0,0,,1,8,True,False,True,True,False,False,True,False,False
4494,31,0,0,0,5,-1.0,0,4,True,False,False,False,False,False,False,False,False
4495,33,0,0,0,0,0.0,0,3,True,False,False,False,False,False,False,False,False
4496,26,0,0,0,6,0.0,1,10,True,False,False,True,False,False,False,False,False
4497,23,0,1,0,1,0.0,0,5,False,False,True,True,False,False,False,False,False
4498,32,0,0,0,11,-1.0,0,10,True,False,False,False,False,True,False,False,False
4499,57,0,0,0,2,,0,2,True,True,False,False,False,False,False,False,False
4500,22,0,0,0,0,0.0,0,8,True,False,True,False,False,True,False,False,False
4501,35,0,0,0,2,-1.0,0,2,False,False,False,False,False,False,False,False,False
4502,47,0,0,0,1,0.0,1,6,True,True,False,False,False,True,False,False,False
4503,35,0,0,0,2,-14.0,0,1,True,False,False,False,False,False,True,False,False
4504,29,0,0,1,17,-1.0,1,9,True,False,False,False,False,False,False,False,False
4505,54,0,0,0,1,-7.0,0,2,False,True,False,True,False,True,False,False,False
4506,29,0,0,0,0,-1.0,0,8,True,False,False,False,False,True,False,False,False
4507,28,0,0,0,0,-1.0,1,4,False,False,False,True,False,False,False,False,True
4508,51,0,0,0,17,-2.0,1,8,True,True,False,False,False,False,False,False,False
4509,36,0,0,0,0,0.0,0,6,False,False,False,True,False,False,False,False,False
4510,35,0,0,0,3,-1.0,1,4,True,False,False,True,False,True,False,False,False
4511,20,0,0,1,1,-1.0,1,4,True,False,True,False,False,False,False,False,False
4512,25,0,0,0,0,0.0,0,5,True,False,False,False,False,False,False,False,False
4513,29,0,0,0,2,-1.0,0,5,True,False,False,True,False,False,False,False,False
4514,31,0,0,0,0,0.0,1,10,True,False,False,False,False,False,True,False,False
4515,62,0,0,0,4,,0,1,True,True,False,False,False,False,False,False,False
4516,39,0,0,0,0,0.0,0,2,True,False,False,True,False,True,False,False,False
4517,30,0,0,0,1,-1.0,1,4,True,False,False,False,False,False,False,False,False
4518,23,0,0,0,0,0.0,0,7,False,False,True,False,False,False,False,False,False
4519,23,0,0,0,1,-1.0,0,4,False,False,True,False,False,False,False,False,False
4520,37,0,0,0,0,-3.0,0,3,False,False,False,True,False,False,True,False,False
4521,30,0,0,0,21,0.0,1,7,True,False,False,False,False,False,False,False,False
4522,33,0,0,3,18,-1.0,1,9,True,False,False,False,False,False,False,False,False
4523,20,0,0,0,0,-2.0,1,4,True,False,True,True,False,False,True,False,False
4524,61,0,0,0,1,-79.0,0,6,False,True,False,False,False,False,False,False,False
4525,30,0,1,0,9,-1.0,1,7,True,False,False,False,False,False,False,False,False
4526,23,0,0,0,1,-1.0,0,6,True,False,True,False,False,False,False,False,False
4527,27,0,0,0,0,-2.0,1,3,False,False,False,False,False,False,False,False,False
4528,38,0,1,0,10,-1.0,0,6,True,False,False,True,False,False,False,False,False
4529,42,0,0,0,1,-1.0,0,1,True,False,False,False,False,False,False,False,False
4530,31,0,0,0,0,-1.0,0,3,True,False,False,False,False,False,False,False,False
4531,23,0,0,0,2,-1.0,1,9,True,False,True,False,False,False,False,False,False
4532,31,0,0,0,1,-1.0,1,3,True,False,False,False,False,True,False,False,False
4533,43,0,0,0,1,-1.0,1,5,True,False,False,True,False,False,False,False,False
4534,39,0,0,0,0,-1.0,0,3,True,False,False,False,False,True,False,False,False
4535,31,0,0,0,0,-1.0,0,2,True,False,False,True,False,False,False,False,False
4536,22,0,0,0,3,-1.0,1,7,True,False,True,False,False,True,False,False,False
4537,33,0,0,0,0,0.0,0,3,False,False,False,False,False,False,False,False,False
4538,21,0,1,0,1,115.0,1,5,True,False,True,False,False,True,False,False,False
4539,23,0,0,0,1,-1.0,1,6,True,False,True,False,False,False,False,False,False
4540,29,0,0,0,0,-1.0,0,4,False,False,False,False,False,True,False,False,False
4541,62,0,0,0,2,-4.0,0,1,True,True,False,False,False,True,False,False,False
4542,56,0,0,0,1,-24.0,1,2,False,True,False,False,False,False,False,False,False
4543,24,0,0,0,4,-1.0,1,3,False,False,True,False,False,False,False,False,False
4544,44,0,0,0,0,-1.0,0,1,False,False,False,True,False,True,False,False,False
4545,22,0,1,0,2,-1.0,1,7,True,False,True,False,False,False,False,False,False
4546,28,0,0,0,4,-1.0,1,5,False,False,False,False,False,False,False,False,False
4547,30,0,0,0,0,0.0,0,5,True,False,False,False,False,False,False,False,False
4548,32,0,0,0,1,0.0,1,1,True,False,False,True,False,True,False,False,False
4549,51,0,0,0,3,-1.0,0,6,True,True,False,False,False,True,False,False,False
4550,21,0,0,0,0,-1.0,0,5,True,False,True,False,False,False,False,False,False
4551,21,0,0,0,2,-1.0,1,9,True,False,True,False,False,False,False,False,False
4552,27,0,0,0,3,-1.0,1,9,True,False,False,False,False,False,False,False,False
4553,28,0,0,0,0,0.0,0,4,True,False,False,False,False,False,True,False,False
4554,31,0,0,0,0,-1.0,0,1,False,False,False,False,False,False,False,False,False
4555,33,0,0,0,0,-1.0,1,8,True,False,False,True,False,False,False,False,False
4556,49,0,0,0,2,-1.0,0,2,False,True,False,False,False,True,False,False,False
4557,41,0,0,0,2,-1.0,0,3,False,False,False,False,False,False,False,False,True
4558,20,0,0,5,0,-1.0,0,4,True,False,True,True,False,True,False,False,False
4559,31,0,0,1,10,-1.0,1,6,True,False,False,False,False,False,False,False,False
4560,25,0,0,0,5,-1.0,1,5,True,False,False,False,False,False,False,False,False
4561,23,0,1,0,4,0.0,1,9,True,False,True,False,False,False,False,False,False
4562,26,0,0,0,0,-1.0,0,4,True,False,False,True,False,True,False,False,False
4563,45,0,0,0,6,-1.0,1,3,False,True,False,False,True,False,False,False,False
4564,28,0,0,0,1,0.0,0,2,True,False,False,True,False,True,False,False,False
4565,28,0,0,0,13,-1.0,1,9,False,False,False,False,False,False,False,False,False
4566,39,0,0,0,0,-3.0,1,1,True,False,False,False,False,True,False,False,False
4567,59,0,0,0,1,-2.0,1,2,True,True,False,False,False,False,True,False,False
4568,52,0,0,0,4,-5.0,0,1,True,True,False,True,False,False,False,False,False
4569,36,0,0,0,1,-1.0,0,5,True,False,False,True,False,False,True,False,False
4570,54,0,0,0,5,149.0,0,5,True,True,False,False,False,False,True,False,False
4571,32,0,0,0,0,500.0,1,3,True,False,False,False,False,True,False,False,False
4572,54,0,0,0,3,-66.0,0,6,True,True,False,True,False,False,False,False,False
4573,30,0,0,0,2,-1.0,1,3,True,False,False,False,False,False,False,False,False
4574,21,0,0,0,0,-1.0,1,5,False,False,True,True,False,False,False,False,False
4575,25,0,0,0,2,0.0,1,4,True,False,False,True,False,False,False,False,False
4576,26,1,0,0,1,79.0,1,5,True,False,False,False,False,False,True,False,False
4577,22,0,0,0,0,0.0,0,4,True,False,True,False,False,False,False,False,False
4578,61,0,0,0,20,-1.0,1,2,True,True,False,True,False,False,False,False,False
4579,24,0,0,2,2,-1.0,0,6,True,False,True,False,False,True,False,False,False
4580,32,0,0,0,2,,0,8,True,False,False,False,False,False,False,False,False
4581,26,0,0,0,2,22.0,1,9,False,False,False,False,False,True,False,False,False
4582,34,0,0,0,6,-1.0,0,3,False,False,False,False,False,False,False,False,False
4583,45,1,0,0,12,-1.0,1,8,True,True,False,True,False,False,False,False,False
4584,22,0,0,0,1,235.0,1,5,True,False,True,False,False,False,False,False,False
4585,54,0,0,0,4,0.0,1,3,True,True,False,False,False,False,False,False,False
4586,51,0,0,0,8,-1.0,0,5,True,True,False,True,False,False,False,False,False
4587,28,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,False
4588,23,0,0,0,0,0.0,0,2,True,False,True,False,False,True,False,False,False
4589,30,0,0,0,0,-1.0,1,2,True,False,False,False,False,True,False,False,False
4590,25,0,0,0,0,0.0,1,3,True,False,False,True,False,False,False,False,False
4591,25,0,0,0,2,-1.0,0,5,True,False,False,False,False,True,False,False,False
4592,28,0,0,0,2,-1.0,0,7,True,False,False,False,False,True,False,False,False
4593,32,0,0,0,0,0.0,1,1,False,False,False,True,False,False,False,False,False
4594,35,0,0,0,7,-1.0,0,4,True,False,False,False,False,False,False,False,False
4595,49,0,0,0,0,-1.0,1,1,True,True,False,True,False,False,False,False,False
4596,36,0,0,0,5,-1.0,1,3,True,False,False,False,False,True,False,False,False
4597,33,0,0,0,16,0.0,1,9,True,False,False,True,False,False,False,False,False
4598,30,0,0,0,1,-1.0,0,1,True,False,False,False,False,False,False,False,True
4599,58,0,0,0,1,-3.0,0,2,False,True,False,True,False,True,False,False,False
4600,22,0,0,0,2,0.0,0,7,True,False,True,False,False,False,False,False,False
4601,28,0,0,0,2,3.0,1,3,True,False,False,False,False,True,False,False,False
4602,28,0,0,0,0,0.0,1,1,True,False,False,True,False,False,True,False,False
4603,26,0,1,0,6,-1.0,1,10,True,False,False,False,False,False,False,False,False
4604,36,0,0,0,3,-2.0,1,1,False,False,False,False,False,True,False,False,False
4605,23,0,0,0,0,0.0,0,9,True,False,True,False,False,True,False,False,False
4606,22,0,0,0,0,0.0,1,5,True,False,True,False,False,False,False,False,False
4607,25,0,1,0,10,410.0,1,9,True,False,False,False,False,False,False,False,False
4608,26,0,0,0,0,-1.0,0,3,True,False,False,False,False,False,False,False,False
4609,25,0,0,0,1,0.0,0,5,True,False,False,False,False,False,False,False,False
4610,26,0,0,0,7,-125.0,1,7,True,False,False,False,False,True,False,False,False
4611,40,0,0,0,2,-1.0,0,6,True,False,False,True,False,False,False,True,False
4612,28,0,0,0,0,-1.0,1,2,True,False,False,True,False,False,False,False,False
4613,40,0,0,0,1,,0,2,True,False,False,True,False,False,True,False,False
4614,56,0,0,0,1,-1.0,0,1,True,True,False,False,False,False,False,False,False
4615,51,0,0,0,3,-87.0,0,2,True,True,False,False,False,True,False,False,False
4616,36,0,0,0,0,-1.0,0,4,True,False,False,False,False,False,False,False,False
4617,51,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
4618,25,0,0,0,2,,0,5,True,False,False,False,False,True,False,False,False
4619,22,0,1,0,1,,0,6,True,False,True,True,False,False,False,False,False
4620,35,2,0,0,9,-1.0,0,8,False,False,False,False,False,False,False,False,False
4621,24,0,0,0,0,-1.0,1,5,True,False,True,True,False,True,False,False,False
4622,66,0,0,0,5,-40.0,1,2,True,True,False,True,False,False,False,False,False
4623,27,0,0,0,6,-1.0,1,4,True,False,False,True,False,False,False,False,False
4624,22,0,1,0,2,0.0,1,9,True,False,True,False,False,True,False,False,False
4625,43,0,0,0,2,-41.0,0,1,True,False,False,False,False,True,False,False,False
4626,22,0,0,0,2,-64.0,0,6,True,False,True,False,False,False,False,False,False
4627,31,0,0,0,4,67.0,1,10,True,False,False,True,False,False,False,False,False
4628,23,0,0,0,4,-1.0,1,9,False,False,True,True,False,True,False,False,False
4629,27,0,0,0,0,0.0,1,2,False,False,False,True,False,True,False,False,False
4630,31,0,0,0,8,-1.0,1,9,True,False,False,False,False,False,False,False,False
4631,61,0,0,0,29,-50.0,1,8,True,True,False,False,False,False,False,False,False
4632,25,0,0,1,3,-1.0,0,7,True,False,False,False,False,True,False,False,False
4633,52,0,0,0,0,-1.0,0,1,False,True,False,True,False,True,False,False,False
4634,35,0,0,0,0,-1.0,0,7,True,False,False,False,False,False,True,False,False
4635,24,0,0,0,0,-3.0,0,5,False,False,True,False,False,True,False,False,False
4636,50,1,0,0,13,160.0,1,10,True,True,False,True,False,False,False,False,False
4637,57,0,0,0,0,0.0,0,1,True,True,False,False,False,False,False,False,True
