age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,is_recid,c_charge_desc
32,9,0,0,0,-59.0,0,Robbery W/Firearm
30,10,0,0,0,0.0,1,Battery
52,0,0,0,0,-1.0,0,Manufacture Cannabis
27,1,0,0,0,,0,Pos Cannabis W/Intent Sel/Del
34,0,0,0,0,-1.0,0,Poss Wep Conv Felon
55,5,0,0,0,-1.0,1,Felony Battery w/Prior Convict
37,6,0,0,0,,0,Battery
33,0,0,0,0,-1.0,0,Resist/Obstruct W/O Violence
22,0,0,0,0,-1.0,1,Possession of Cannabis
27,0,0,0,0,0.0,0,Assault
20,0,0,0,2,-1.0,1,Uttering a Forged Instrument
33,0,0,0,0,-1.0,0,Burglary Assault/Battery Armed
26,0,0,0,0,-1.0,0,Battery
29,0,0,0,0,-1.0,0,DWLS Canceled Disqul 1st Off
32,1,0,0,0,0.0,0,Driving Under The Influence
37,4,0,0,0,0.0,0,Battery
31,15,0,0,0,0.0,0,arrest case no charge
29,6,0,0,0,-1.0,1,Driving While License Revoked
31,6,0,0,0,0.0,0,arrest case no charge
36,2,0,0,0,-1.0,0,Aggrav Battery w/Deadly Weapon
35,4,0,0,0,-309.0,0,Poss Of Controlled Substance
37,1,0,0,0,-11.0,0,Burglary With Assault/battery
34,5,0,0,0,-1.0,1,Petit Theft
20,1,0,0,0,-1.0,1,Assault
50,12,0,0,0,316.0,1,Battery
24,8,0,0,2,-1.0,1,Felony Petit Theft
29,8,0,1,0,-1.0,1,Battery
45,1,0,0,0,-4.0,0,Driving While License Revoked
34,2,0,0,0,-1.0,1,arrest case no charge
70,0,0,0,0,-1.0,0,Driving Under The Influence
26,2,0,0,0,607.0,0,arrest case no charge
23,4,1,0,0,-1.0,0,arrest case no charge
27,5,0,0,0,-12.0,0,Driving License Suspended
44,6,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
23,2,0,0,0,334.0,1,arrest case no charge
26,0,0,0,0,-1.0,0,Battery
23,2,0,0,0,-1.0,0,Battery
27,3,0,0,0,-1.0,1,arrest case no charge
46,1,0,0,0,-1.0,1,Felony Batt(Great Bodily Harm)
27,1,1,0,0,0.0,0,arrest case no charge
45,7,0,0,0,-1.0,0,Felony Battery
42,1,0,0,0,-12.0,0,arrest case no charge
24,3,0,1,0,-1.0,1,Battery
20,2,1,1,1,-1.0,1,arrest case no charge
49,3,0,0,0,0.0,0,Possession of Cocaine
29,8,0,0,0,149.0,1,arrest case no charge
29,0,0,0,0,0.0,0,Carrying Concealed Firearm
52,1,0,0,0,-8.0,0,Battery on Law Enforc Officer
37,4,0,0,0,0.0,1,Battery
26,1,0,0,0,-1.0,1,Battery
53,15,0,0,0,-1.0,1,Felony Driving While Lic Suspd
47,1,0,0,0,-27.0,0,arrest case no charge
38,0,0,0,0,-1.0,1,Extradition/Defendants
25,1,0,0,0,0.0,0,Possession of Cocaine
21,1,1,0,0,-1.0,1,Burglary Conveyance Unoccup
48,0,0,0,0,0.0,0,Battery
40,1,0,0,0,-55.0,0,Possession of Cocaine
24,0,0,0,0,-1.0,0,Uttering a Forged Instrument
22,0,0,0,0,-1.0,1,Burglary Dwelling Occupied
36,4,0,0,0,,0,arrest case no charge
38,2,0,0,0,0.0,0,Battery
23,0,0,0,0,0.0,1,Felony Battery (Dom Strang)
54,2,0,0,0,-1.0,0,Battery
24,1,0,0,0,0.0,0,arrest case no charge
44,0,0,0,0,-1.0,1,Disorderly Conduct
23,2,0,0,0,,1,Aggrav Battery w/Deadly Weapon
64,0,0,0,0,-1.0,0,Operating W/O Valid License
38,5,0,0,0,-18.0,1,Felony/Driving Under Influence
45,0,0,0,0,-1.0,0,Battery
49,1,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
45,3,0,0,0,,0,Possession of Cocaine
33,0,0,0,0,-1.0,0,Battery
44,2,0,0,0,-1.0,0,Leaving the Scene of Accident
51,3,0,0,0,-1.0,0,arrest case no charge
50,0,0,0,0,0.0,0,Possession of Cocaine
33,2,0,2,0,-22.0,0,Viol Injunct Domestic Violence
54,0,0,0,0,-1.0,0,Battery
28,3,0,0,0,-1.0,1,Possession of Cannabis
33,14,0,0,1,-78.0,0,arrest case no charge
42,17,0,0,0,-1.0,1,arrest case no charge
34,3,0,0,0,-1.0,0,Driving While License Revoked
38,2,0,0,0,-1.0,1,Corrupt Public Servant
21,1,0,0,0,-1.0,1,Bribery Athletic Contests
33,5,0,0,0,0.0,0,Felony Driving While Lic Suspd
32,9,0,0,1,-1.0,1,arrest case no charge
45,1,0,0,0,0.0,0,Battery
30,1,0,0,0,-1.0,1,Possession Of Heroin
29,0,0,0,0,-1.0,0,Agg Battery Grt/Bod/Harm
44,3,0,0,0,-86.0,0,Driving License Suspended
51,0,0,0,0,-1.0,1,Battery
28,0,0,0,0,-1.0,0,Aggravated Assault W/Dead Weap
27,1,0,0,0,-1.0,0,Possession of Cannabis
28,16,0,0,0,-1.0,1,Possession Of Heroin
30,0,0,0,0,0.0,0,Grand Theft on 65 Yr or Older
32,0,0,0,0,-1.0,0,Battery
27,5,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
21,1,0,0,0,-1.0,1,Battery on Law Enforc Officer
21,0,0,0,0,-1.0,0,Burglary Structure Unoccup
34,0,0,0,0,-1.0,1,Tamper With Witness/Victim/CI
24,7,0,0,0,-1.0,1,Crim Attempt/Solic/Consp
32,0,0,0,0,-1.0,0,Driving License Suspended
38,5,0,0,0,-1.0,1,arrest case no charge
56,3,0,0,0,-28.0,0,arrest case no charge
44,0,0,0,0,-1.0,0,Battery
31,1,0,0,0,-1.0,1,DWLS Canceled Disqul 1st Off
25,6,0,0,0,-1.0,0,arrest case no charge
20,0,0,0,0,-1.0,0,Battery
35,1,0,0,0,-1.0,0,Battery
33,1,0,0,0,-1.0,1,Agg Battery Grt/Bod/Harm
24,0,0,0,0,-1.0,0,Battery
40,2,0,0,0,-7.0,0,arrest case no charge
27,9,0,0,0,0.0,1,Poss Pyrrolidinovalerophenone
21,2,0,0,0,-72.0,0,Petit Theft
38,9,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
20,0,0,0,1,-1.0,1,Grand Theft Dwell Property
30,9,0,0,0,-1.0,1,Driving While License Revoked
36,9,0,0,0,0.0,1,arrest case no charge
23,2,0,0,0,-1.0,1,Viol Injunct Domestic Violence
39,21,0,0,0,-1.0,1,Driving While License Revoked
32,3,0,0,0,,0,Resist/Obstruct W/O Violence
29,3,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
58,2,0,0,0,-1.0,1,Viol Injunct Domestic Violence
23,2,0,0,1,-1.0,0,Grand Theft in the 3rd Degree
23,3,0,0,0,-1.0,1,Petit Theft
68,5,0,0,0,-4.0,0,Possession of Cocaine
26,2,0,0,0,0.0,0,Battery
51,0,0,0,0,-1.0,1,Possession of Cocaine
25,0,0,0,0,-1.0,0,Battery
40,5,0,0,0,0.0,1,Felony Driving While Lic Suspd
51,14,0,0,0,-11.0,0,arrest case no charge
27,2,0,0,0,-1.0,1,Prowling/Loitering
49,11,0,0,0,-1.0,1,Viol Prot Injunc Repeat Viol
36,0,0,0,0,-1.0,0,Battery
28,5,0,0,0,-76.0,0,arrest case no charge
20,0,0,0,0,-4.0,0,Burglary Dwelling Assault/Batt
21,2,0,0,0,0.0,1,Possession of Cocaine
31,0,0,0,0,0.0,0,Agg Battery Grt/Bod/Harm
57,0,0,0,0,0.0,0,Battery
61,8,0,0,0,0.0,1,Resist Officer w/Violence
35,3,0,0,0,-23.0,1,Burglary Structure Unoccup
54,3,0,0,0,-1.0,1,arrest case no charge
39,0,0,0,0,-1.0,0,Possession of Cocaine
24,1,0,1,0,-1.0,0,Possession of Cocaine
29,0,0,0,0,-1.0,1,Aggrav Battery w/Deadly Weapon
48,8,0,0,1,-1.0,1,Possession of Cocaine
30,6,0,0,1,0.0,1,Resist/Obstruct W/O Violence
26,10,0,1,0,-1.0,1,Possession of Cocaine
36,2,0,0,0,,0,arrest case no charge
37,12,0,0,0,0.0,1,Pos Cannabis W/Intent Sel/Del
26,4,0,0,0,0.0,1,Burglary Dwelling Occupied
29,7,0,0,0,0.0,1,Petit Theft
26,1,0,0,0,-1.0,1,Viol Pretrial Release Dom Viol
60,2,0,0,0,0.0,0,Possession of Cocaine
27,2,0,0,0,-1.0,1,Poss/Sell/Del/Man Amobarbital
41,16,2,0,0,379.0,1,Grand Theft in the 3rd Degree
22,1,0,0,1,-1.0,0,Poss Contr Subst W/o Prescript
28,3,0,0,0,0.0,0,arrest case no charge
33,13,0,0,0,0.0,1,Carrying Concealed Firearm
28,2,0,0,0,-1.0,1,arrest case no charge
55,0,0,0,0,-1.0,1,Battery
21,6,0,1,0,-19.0,1,Burglary Unoccupied Dwelling
28,2,0,0,0,-1.0,1,Kidnapping / Domestic Violence
22,0,0,0,0,-1.0,0,Battery
29,6,0,0,0,-2.0,1,Possession of Cocaine
45,5,0,0,0,230.0,0,Felony/Driving Under Influence
24,2,0,0,0,0.0,1,Tresspass Struct/Conveyance
50,12,0,0,0,-22.0,1,Possession of Cocaine
24,1,0,0,0,-1.0,1,Battery
47,1,0,0,0,-1.0,0,arrest case no charge
57,1,0,0,0,,0,Battery
54,6,0,0,0,0.0,0,Aggravated Battery / Pregnant
42,0,0,0,0,-1.0,0,Battery
35,5,0,0,0,-20.0,0,Cruelty to Animals
30,0,0,0,0,-1.0,1,Driving While License Revoked
53,1,0,0,0,-1.0,0,Dealing in Stolen Property
31,2,0,0,0,-1.0,0,Exposes Culpable Negligence
83,4,0,0,0,,0,arrest case no charge
46,15,0,0,0,,0,Uttering a Forged Instrument
31,0,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
23,4,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
47,9,0,0,0,-1.0,1,Felony Battery w/Prior Convict
31,4,0,0,0,,0,Agg Fleeing and Eluding
50,0,0,0,0,,0,
24,9,0,1,0,-1.0,1,Operating W/O Valid License
22,2,0,1,0,-1.0,0,Aggrav Battery w/Deadly Weapon
45,1,0,0,0,-22.0,0,Possess Cannabis/20 Grams Or Less
30,2,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
30,5,0,0,0,-1.0,1,arrest case no charge
36,4,0,0,0,,0,Driving License Suspended
43,22,0,0,0,-1.0,1,Trespass Private Property
50,0,0,0,0,0.0,0,Battery
24,2,0,0,0,-1.0,1,Possession Of Methamphetamine
42,3,0,0,0,-3.0,0,False Ownership Info/Pawn Item
29,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
28,2,0,0,0,,0,Burglary Conveyance Unoccup
31,0,0,0,0,0.0,0,Assault
25,5,0,0,0,-1.0,1,arrest case no charge
36,4,0,0,0,0.0,0,Aggrav Battery w/Deadly Weapon
24,1,0,0,0,-1.0,1,Lve/Scen/Acc/Veh/Prop/Damage
28,5,0,0,0,0.0,0,Driving While License Revoked
31,0,0,0,0,-1.0,1,Battery
23,0,0,0,0,-1.0,0,Aggravated Assault W/dead Weap
29,4,0,0,0,-1.0,1,Viol Injunct Domestic Violence
51,11,0,0,0,-1.0,1,Petit Theft $100- $300
34,1,0,0,0,-1.0,0,Pos Cannabis W/Intent Sel/Del
29,12,0,0,0,0.0,1,Driving While License Revoked
39,13,0,1,0,-1.0,1,Possession of Cocaine
36,0,0,0,0,0.0,0,Burglary Structure Unoccup
59,15,0,0,0,-1.0,1,arrest case no charge
23,3,0,0,2,-1.0,1,Grand Theft (Motor Vehicle)
31,15,0,0,0,0.0,0,Felony Driving While Lic Suspd
53,0,0,0,0,0.0,0,Resist/Obstruct W/O Violence
34,12,0,0,0,0.0,0,Unauth C/P/S Sounds>1000/Audio
63,1,0,0,0,0.0,0,Possession of Cannabis
21,0,0,0,0,-1.0,1,Tampering With Physical Evidence
21,0,0,0,0,0.0,1,Possession Of Alprazolam
47,28,0,0,0,-1.0,1,Corrupt Public Servant
34,7,0,0,0,0.0,1,Possession of Cocaine
43,1,0,0,0,,0,Lve/Scen/Acc/Veh/Prop/Damage
58,4,0,0,0,0.0,1,Felony Petit Theft
40,4,0,0,0,0.0,1,Grand Theft (Motor Vehicle)
36,16,3,0,0,-8.0,1,arrest case no charge
23,0,0,0,0,-1.0,1,Battery
34,5,0,0,0,-1.0,1,Possession Burglary Tools
56,13,0,0,0,-13.0,0,arrest case no charge
52,0,0,0,0,-6.0,0,Aggrav Battery w/Deadly Weapon
56,0,0,0,0,-1.0,0,False Imprisonment
37,0,0,0,0,-1.0,0,Exposes Culpable Negligence
50,0,0,0,0,0.0,0,Battery
25,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
22,0,0,0,0,-1.0,1,Possession of Cocaine
43,0,0,0,0,0.0,1,Battery
30,1,0,0,0,-1.0,0,Battery
29,0,0,0,0,-1.0,0,Battery on a Person Over 65
24,0,0,0,0,-1.0,0,Pos Cannabis W/Intent Sel/Del
29,7,0,0,0,-1.0,1,Battery
27,3,0,0,0,,0,Possession Of Amphetamine
24,0,0,0,0,-2.0,0,Possession Of Heroin
74,0,0,0,0,-1.0,0,Felony Petit Theft
27,8,0,0,1,0.0,1,arrest case no charge
37,1,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
39,8,0,1,1,197.0,1,Possession of Cocaine
29,5,0,0,0,0.0,0,Driving While License Revoked
25,0,0,0,0,,1,Unlaw Use False Name/Identity
35,5,0,0,0,-1.0,0,Neglect Child / No Bodily Harm
29,1,0,0,0,-1.0,1,Battery
36,1,0,0,0,-1.0,0,arrest case no charge
61,13,0,0,0,64.0,1,Possession of Cocaine
26,2,0,0,0,0.0,0,Carrying Concealed Firearm
28,1,0,0,0,,0,Resist/Obstruct W/O Violence
26,1,0,0,0,-1.0,0,arrest case no charge
39,11,0,1,0,-1.0,1,Felony Petit Theft
22,3,0,1,0,-1.0,1,Grand Theft in the 3rd Degree
28,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
51,1,0,0,0,-2.0,1,Possession Of Alprazolam
35,0,0,0,0,-1.0,0,Battery
23,0,0,0,0,-1.0,0,Battery
29,6,1,2,0,0.0,1,Crim Use of Personal ID Info
20,0,0,0,0,-1.0,1,Uttering a Forged Instrument
24,1,0,0,2,-1.0,1,arrest case no charge
23,2,0,1,0,-1.0,0,Battery
33,5,0,0,0,-1.0,0,Aggravated Assault W/Dead Weap
21,1,1,0,0,-1.0,1,arrest case no charge
59,3,0,0,0,-3.0,0,Battery
26,4,0,0,0,0.0,1,Tamper With Witness/Victim/CI
36,0,0,0,0,,1,
38,2,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
19,5,1,3,2,-31.0,1,arrest case no charge
28,2,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
23,2,0,0,0,-1.0,1,arrest case no charge
21,1,0,0,2,-1.0,1,Obstruct Officer W/Violence
52,0,0,0,0,-1.0,1,Battery
56,12,0,0,0,-1.0,1,Possession of Cocaine
40,1,0,0,0,-1.0,0,DUI Property Damage/Injury
48,8,0,0,0,-26.0,1,Felony Battery w/Prior Convict
24,2,0,1,2,561.0,0,Cause Anoth Phone Ring Repeat
26,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
59,5,0,0,0,,0,Leave Acc/Attend Veh/More $50
66,1,0,0,0,-14.0,1,arrest case no charge
54,6,0,0,0,-1.0,0,Felony Petit Theft
31,4,0,0,0,-1.0,1,Battery
34,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
25,9,0,0,0,-1.0,1,arrest case no charge
47,2,0,0,0,-7.0,0,Possession of Cocaine
51,12,0,0,1,-1.0,1,Felony Driving While Lic Suspd
25,1,0,0,0,-23.0,0,arrest case no charge
25,0,0,0,0,-1.0,1,Felony Battery
31,2,0,0,0,-1.0,1,Aggravated Assault W/Dead Weap
44,2,0,0,0,367.0,1,arrest case no charge
36,1,0,0,0,-1.0,1,arrest case no charge
77,3,0,0,0,,0,arrest case no charge
49,0,0,0,0,0.0,0,Driving Under The Influence
31,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
30,1,0,0,1,-1.0,0,Uttering a Forged Instrument
29,3,1,0,0,-1.0,1,Att Burgl Unoccupied Dwel
53,6,0,0,0,-1.0,1,Possession of Cocaine
21,1,0,1,0,-1.0,1,Att Burgl Unoccupied Dwel
21,0,0,0,0,-1.0,0,Resist Officer w/Violence
27,1,0,0,0,0.0,1,Fraudulent Use of Credit Card
65,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
59,0,0,0,0,-1.0,0,Driving Under The Influence
59,0,0,0,0,-1.0,0,DUI Property Damage/Injury
24,0,0,0,0,-1.0,0,Battery
40,0,0,0,0,0.0,0,Aggravated Battery
51,0,0,0,0,-1.0,1,Criminal Mischief
34,10,1,0,0,-1.0,1,Possession Of Alprazolam
30,1,0,0,0,0.0,1,Poss Unlaw Issue Driver Licenc
52,1,0,0,0,-1.0,0,Tampering With Physical Evidence
29,1,0,0,0,-39.0,1,Burglary Unoccupied Dwelling
24,15,0,0,0,-31.0,1,arrest case no charge
38,2,0,0,0,-1.0,1,Aggrav Battery w/Deadly Weapon
22,0,0,0,0,-6.0,0,Poss of Methylethcathinone
43,0,0,0,0,-1.0,0,Pos Cannabis W/Intent Sel/Del
32,5,0,0,0,0.0,1,Possession of Cocaine
55,0,0,0,0,-1.0,0,Failure To Return Hired Vehicle
26,2,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
23,1,0,0,1,-1.0,0,DUI Property Damage/Injury
47,0,0,0,0,-1.0,0,Aggravated Assault W/dead Weap
28,1,0,0,0,-1.0,1,Driving License Suspended
27,0,0,0,0,0.0,1,Grand Theft in the 3rd Degree
61,2,0,0,0,-1.0,1,Felony Petit Theft
26,0,0,0,0,-1.0,0,Felony Batt(Great Bodily Harm)
41,1,0,0,0,-38.0,0,Petit Theft $100- $300
28,1,0,0,0,0.0,1,Battery
43,0,0,0,0,-1.0,1,Uttering a Forged Instrument
30,3,0,0,0,225.0,0,Burglary Unoccupied Dwelling
33,21,0,0,0,-6.0,1,Viol Pretrial Release Dom Viol
21,0,0,0,1,-1.0,0,Burglary Structure Unoccup
32,0,0,0,1,-1.0,0,Battery
22,1,0,0,0,0.0,1,Tampering With Physical Evidence
51,3,0,0,0,0.0,0,Possession of Cocaine
20,2,0,0,1,-1.0,1,Resist Officer w/Violence
35,2,0,0,0,-1.0,0,Possession Of Amphetamine
37,3,0,0,0,-1.0,0,arrest case no charge
28,0,0,0,0,-2.0,1,Susp Drivers Lic 1st Offense
41,3,0,0,0,-1.0,1,Battery
24,0,0,0,0,-1.0,1,Battery
33,3,0,0,0,-1.0,0,Battery
25,4,0,0,0,-102.0,1,Pos Cannabis W/Intent Sel/Del
30,4,0,0,0,-1.0,0,arrest case no charge
20,1,0,0,0,0.0,1,Burglary Unoccupied Dwelling
42,1,0,0,0,-10.0,0,arrest case no charge
40,15,0,0,0,-1.0,1,arrest case no charge
39,0,0,0,0,-1.0,1,Poss Unlaw Issue Id
21,0,0,0,0,0.0,0,Grand Theft (Motor Vehicle)
39,2,0,0,0,-2.0,1,Poss Contr Subst W/o Prescript
24,0,0,0,0,0.0,0,Possession of Cannabis
41,0,0,0,0,-1.0,0,Driving While License Revoked
39,1,0,0,0,-1.0,0,Possession of Cannabis
24,3,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
24,1,0,0,0,-23.0,0,Grand Theft in the 3rd Degree
29,0,0,0,0,-1.0,1,Disorderly Conduct
39,35,0,0,0,-45.0,0,arrest case no charge
25,2,0,0,0,-12.0,1,Prowling/Loitering
23,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
22,1,0,0,1,0.0,1,"Poss3,4 Methylenedioxymethcath"
26,4,0,0,0,-1.0,1,Battery
26,3,0,3,0,-1.0,1,Operating W/O Valid License
24,3,0,0,0,-1.0,1,PL/Unlaw Use Credit Card
44,0,0,0,0,-1.0,0,Viol Injunct Domestic Violence
36,1,0,0,0,-19.0,1,arrest case no charge
39,10,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
42,0,0,0,0,-1.0,0,Possession of LSD
45,1,0,0,0,-2.0,0,DUI Property Damage/Injury
25,7,0,1,0,-1.0,1,Resist Officer w/Violence
28,7,0,0,0,606.0,0,arrest case no charge
33,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
25,0,0,0,0,-1.0,0,DUI Level 0.15 Or Minor In Veh
32,5,0,1,0,-10.0,0,arrest case no charge
23,0,0,0,0,-1.0,0,Deliver Cannabis
39,0,0,0,0,-1.0,0,Battery
27,12,0,0,0,-1.0,1,Grand Theft Firearm
35,4,0,0,0,-1.0,0,Battery
23,1,0,0,0,-58.0,0,Leaving the Scene of Accident
38,0,0,0,0,0.0,0,Battery
30,4,0,0,0,-10.0,0,arrest case no charge
30,1,0,0,0,-1.0,0,Burglary Unoccupied Dwelling
30,0,0,0,0,0.0,0,Battery
26,18,1,1,0,-1.0,1,Grand Theft (Motor Vehicle)
31,2,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
41,1,0,0,0,,0,DUI Property Damage/Injury
34,0,0,0,0,-1.0,0,Grand Theft (Motor Vehicle)
25,0,0,0,0,-1.0,0,Battery
26,1,0,0,0,-13.0,0,Possession of Cocaine
38,2,0,0,0,0.0,1,Possession of Cocaine
37,0,0,0,0,-1.0,0,Battery
34,3,0,0,1,-1.0,0,Viol Prot Injunc Repeat Viol
44,7,0,0,0,-42.0,1,Felony DUI (level 3)
38,0,0,0,0,-1.0,0,Agg Battery Grt/Bod/Harm
31,0,0,0,0,-1.0,0,Battery
29,0,0,0,0,0.0,0,DUI Property Damage/Injury
20,1,1,0,0,28.0,1,arrest case no charge
22,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
51,0,0,0,0,-3.0,0,Battery
24,2,0,0,0,-1.0,1,Battery
47,0,0,0,0,-1.0,1,Poss Pyrrolidinovalerophenone
36,1,0,0,0,-1.0,1,Driving While License Revoked
21,1,0,0,0,-1.0,0,Resist/Obstruct W/O Violence
25,3,0,1,0,-1.0,1,Battery
23,5,0,0,1,-1.0,1,Grand Theft in the 3rd Degree
23,0,0,0,0,-1.0,0,Battery
24,0,0,0,0,-1.0,0,Possess Cannabis/20 Grams Or Less
35,2,0,0,0,-1.0,1,arrest case no charge
23,0,0,0,0,-2.0,0,Possess Drug Paraphernalia
19,0,0,0,0,-1.0,1,Criminal Mischief Damage <$200
32,0,0,0,0,-1.0,1,Grand Theft (Motor Vehicle)
39,0,0,0,0,-3.0,1,Lve/Scen/Acc/Veh/Prop/Damage
30,12,4,0,0,0.0,1,Possession of Cocaine
33,2,0,0,0,-1.0,0,Tamper With Witness
20,0,0,0,0,,1,
36,0,0,0,0,-1.0,0,Battery
61,1,0,0,0,-81.0,0,Lewd or Lascivious Molestation
29,8,0,1,1,-1.0,1,Poss Pyrrolidinovalerophenone
40,0,0,0,0,0.0,0,Possession of Cocaine
53,4,0,0,0,-4.0,0,Possession of Cocaine
28,0,0,0,0,-1.0,0,Assault
38,2,0,0,0,0.0,0,Driving Under The Influence
27,9,0,1,0,-1.0,1,Possession of Cocaine
55,0,0,0,0,-1.0,0,Battery on a Person Over 65
22,1,1,0,0,-1.0,0,Battery
34,1,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
55,1,0,0,0,-17.0,0,Battery
24,2,0,0,0,0.0,1,arrest case no charge
47,21,0,1,1,-1.0,1,Battery
41,0,0,0,0,0.0,0,Battery
41,0,0,0,0,-2.0,0,Possession of Cocaine
61,12,0,0,0,-1.0,0,Felony Battery w/Prior Convict
57,3,0,0,0,0.0,0,Aggravated Assault W/dead Weap
38,2,0,0,0,-1.0,0,Battery
25,13,4,0,1,-1.0,1,arrest case no charge
23,0,0,0,0,-1.0,1,Fleeing Or Attmp Eluding A Leo
23,3,0,0,0,-1.0,0,Aggrav Battery w/Deadly Weapon
20,0,0,0,0,-1.0,0,Deliver Cannabis
44,1,0,0,0,-1.0,0,Possession of Cocaine
38,1,0,0,0,-23.0,0,DUI Property Damage/Injury
56,5,0,0,0,-1.0,1,Lewd or Lascivious Molestation
43,2,0,0,0,0.0,1,Crimin Mischief Damage $1000+
22,0,0,0,0,-1.0,1,Burglary Dwelling Armed
31,6,0,0,0,-54.0,1,Felon in Pos of Firearm or Amm
32,0,0,0,0,-1.0,0,Neglect Child / No Bodily Harm
29,0,0,0,0,0.0,0,Driving While License Revoked
22,1,0,0,0,0.0,1,Robbery Sudd Snatch No Weapon
23,3,0,0,0,-1.0,1,Grand Theft (Motor Vehicle)
24,1,0,0,1,-23.0,0,Possession of Morphine
45,0,0,0,0,0.0,0,DUI Property Damage/Injury
21,2,0,1,0,-1.0,0,Possession of Cannabis
29,0,0,0,0,0.0,0,Battery
51,0,0,0,0,-1.0,1,Leave Acc/Attend Veh/More $50
36,2,1,0,0,-1.0,1,Criminal Mischief
25,1,0,0,0,0.0,0,"Poss3,4 Methylenedioxymethcath"
46,13,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
62,22,0,0,0,0.0,1,Possession of Cocaine
25,0,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
27,2,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
49,0,0,0,0,,1,
22,3,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
34,9,0,0,0,84.0,1,arrest case no charge
37,1,0,0,0,-1.0,0,Aggravated Battery On 65/Older
21,0,0,0,0,-1.0,1,False Ownership Info/Pawn Item
51,3,0,0,0,-125.0,1,Ride Tri-Rail Without Paying
39,2,0,0,0,-1.0,1,Possession Of Cocaine
43,8,0,0,0,-1.0,1,Criminal Mischief
22,0,0,0,0,0.0,1,Battery
28,4,0,0,0,-1.0,0,arrest case no charge
43,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
27,7,0,0,0,-1.0,1,Possession of Hydrocodone
27,0,0,0,0,-1.0,1,Fleeing Or Attmp Eluding A Leo
31,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
28,0,0,0,0,0.0,0,Battery
58,3,0,0,0,-4.0,0,DUI - Enhanced
22,0,0,0,0,-1.0,1,Harm Public Servant Or Family
21,0,0,0,0,,1,DUI - Property Damage/Personal Injury
31,5,0,0,0,-1.0,1,Cruelty Toward Child
33,0,0,0,0,0.0,0,Burglary Dwelling Assault/Batt
26,6,0,0,0,0.0,1,Susp Drivers Lic 1st Offense
23,1,0,1,0,0.0,0,Battery
32,11,0,0,0,-1.0,0,Felony Battery w/Prior Convict
57,2,0,0,0,,0,Possession of Cocaine
22,0,0,0,0,0.0,0,"Deliver 3,4 Methylenediox"
35,2,0,0,0,-1.0,0,Aggrav Child Abuse-Agg Battery
47,1,0,0,0,0.0,1,Burglary Conveyance Unoccup
35,2,0,0,0,-14.0,0,Aggravated Assault w/Firearm
29,17,0,0,1,-1.0,1,Grand Theft Dwell Property
54,1,0,0,0,-7.0,0,Petit Theft
29,0,0,0,0,-1.0,0,Aggravated Battery
28,0,0,0,0,-1.0,1,Battery
51,17,0,0,0,-2.0,1,Possession of Cocaine
36,0,0,0,0,0.0,0,arrest case no charge
35,3,0,0,0,-1.0,1,arrest case no charge
20,1,0,0,1,-1.0,1,arrest case no charge
25,0,0,0,0,0.0,0,"Poss3,4 Methylenedioxymethcath"
29,2,0,0,0,-1.0,0,Fail Register Vehicle
31,0,0,0,0,0.0,1,Possession of Cocaine
62,4,0,0,0,,0,arrest case no charge
39,0,0,0,0,0.0,0,Assault
30,1,0,0,0,-1.0,1,Burglary Structure Unoccup
23,0,0,0,0,0.0,0,Possession of Hydrocodone
23,1,0,0,0,-1.0,0,arrest case no charge
37,0,0,0,0,-3.0,0,Battery
30,21,0,0,0,0.0,1,Driving While License Revoked
